route_station_id,route_id,path_id,path_type,direction,seq,sid1,lat,lon,sname,name_e,sid2
0,1-1,29,main,go,0,4769,13.8622273865162,100.569130253263,ตรงข้ามหนังสือพิมพ์เดลินิวส์,Dailynews Newspaper (Opposite),3905
0,1-1,29,main,go,1,3905,13.810159635,100.55919672,มหาวิทยาลัยเซนต์จอห์น,St. John University,3916
0,1-1,29,main,go,2,3916,13.79704684,100.55099104,แยกกำแพงเพชร,Junction Kamphaeng Phet,1999
0,1-1,29,main,go,4,1999,13.7952013298592,100.538635292843,พระราม 6 ซอย 43 แยกประดิพัทธ์,Rama 6 Soi 43,1791
0,1-1,29,main,go,5,1791,13.7557627594802,100.524396232176,อุรุพงษ์,Urupong,3073
0,1-1,29,main,go,6,3073,13.74122718,100.5298557,จุฬาฯ หอพักนิสิต,Chulalongkorn Student Dormitory,4786
0,1-1,29,main,go,7,4786,13.7361227,100.52910695,จุฬาลงกรณ์มหาวิทยาลัย (คณะนิติศาสตร์),Chulalongkorn University (Facalty of Law),4817
0,1-1,29,main,go,8,4817,13.7359864927281,100.529358157824,จุฬาลงกรณ์มหาวิทยาลัย (คณะวิทยาศาสตร์),Chulalongkorn University (Faculty of Science),4055
0,1-1,29,main,go,9,4055,13.7342936366683,100.525559137824,จุฬาลงกรณ์ 11,Chulalongkorn 11,4596
0,1-1,29,main,go,11,4596,13.738683035,100.5170285,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,4749
1,1-1,29,main,back,0,4749,13.73965572,100.51629654,สถานีรถไฟหัวลำโพง,Bangkok Hua Lamphong Railway Station,4596
1,1-1,29,main,back,2,4596,13.738683035,100.5170285,สถานีรถไฟหัวลำโพง(ฝั่งรองเมือง),Train Station Hua Lamphong,4053
1,1-1,29,main,back,3,4053,13.735598029,100.52232204,สะพานเหลือง,Yellow Bridge,3070
1,1-1,29,main,back,4,3070,13.73417265,100.5290998,ป้ายรถประจำทาง สามย่าน,Sam Yan bus stop,3071
1,1-1,29,main,back,5,3071,13.73419817,100.5288353,สามย่านมิตรทาวน์,Sam Yan Mit Town,2717
1,1-1,29,main,back,6,2717,13.75477089,100.5327241,กรมปศุสัตว์,Department of Livestock Development,3441
1,1-1,29,main,back,7,3441,13.77097878,100.5296709,ซอยสวนเงิน,Soi Suan Ngoen,1995
1,1-1,29,main,back,8,1995,13.776942031,100.53204297,ซอยศาสนา,Soi Satsana,4318
1,1-1,29,main,back,9,4318,13.776556658,100.53162414,กรมโยธาธิการและผังเมือง,Department of Public Works and Town & Country Planning,1998
1,1-1,29,main,back,10,1998,13.784131049,100.53470264,โรงเรียนสามเสน,Samsen Wittayarai School,1999
1,1-1,29,main,back,11,1999,13.7952013298592,100.538635292843,พระราม 6 ซอย 43 แยกประดิพัทธ์,Rama 6 Soi 43,4180
1,1-1,29,main,back,12,4180,13.8142524283871,100.558848506069,สวนวชิรเบญจทัศสวนรถไฟ,"Wachira Ben Park, Railway",3028
1,1-1,29,main,back,13,3028,13.83909727,100.5580195,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,3042
1,1-1,29,main,back,14,3042,13.83959843,100.5574017,วัดเสมียนนารี,Wat Samian Nari,899
1,1-1,29,main,back,15,899,13.8790300353867,100.578287891965,สถาบันวิจัยจุฬาภรณ์,Chulabhorn Research Institute,5546
1,1-1,29,main,back,16,5546,13.87908499,100.5783517,สถาบันวิจัยจุฬาภรณ์,Chulaporn Research Institute,901
1,1-1,29,main,back,17,901,13.8855248054658,100.581972174561,ไอทีสแควร์,IT Square,5545
1,1-1,29,main,back,18,5545,13.88546171,100.5818653,ไอทีสแควร์หลักสี่,IT Square Lak Si,891
2,1-10,95,main,go,0,3881,13.87413505,100.5975955,สถานีตำรวจบางเขน,Police Station Bangkhen,1624
2,1-10,95,main,go,1,1624,13.8550587248138,100.631694151632,ซอยมัยลาภ(รามอินทราซอย16),Soi Maiyalap,1620
2,1-10,95,main,go,2,1620,13.8451770650935,100.650010285229,ซอยนวลจันทร์,Soi Nuanchan,3210
2,1-10,95,main,go,3,3210,13.83040433,100.6588286,ซอยนวมินทร์ 157,Soi Nawamin 157,3232
2,1-10,95,main,go,4,3232,13.83013164,100.6589358,ซอยนวมินทร์ 92,Soi Nawamin 92,3200
2,1-10,95,main,go,5,3200,13.8024713,100.6478804,ตรงข้ามวัดบางเตย,Opposite Bang Toei Temple,5325
2,1-10,95,main,go,6,5325,13.802929725,100.64795573,วัดบางเตย,Wat Bang Toei,3196
2,1-10,95,main,go,7,3196,13.79421562,100.6516165,ตลาดอินทรารักษ์(ซอยนวมินทร์ 75),Inthrarak Market (Nawamin 75),3188
2,1-10,95,main,go,8,3188,13.77416356,100.6457943,ตรงข้ามสำนักงานการเคหะแห่งชาติ,National Housing Authority (Opposite),3252
2,1-10,95,main,go,9,3252,13.77424436,100.6459944,การเคหะแห่งชาติคลองจั่น,Klong chan Housing,3187
2,1-10,95,main,go,10,3187,13.77162255,100.6471474,โรงเรียนบ้านบางกะปิ,Ban Bang Kapi School,3253
2,1-10,95,main,go,11,3253,13.7715685,100.6474151,ตรงข้ามโรงเรียนบ้านบางกะปิ,Ban Bang Kapi School (Opposite),2844
2,1-10,95,main,go,12,2844,13.75844927,100.6458445,ซอยโรงงาน ปั้มน้ำมัน ป.ต.ท.,Soi Rongngan,2840
2,1-10,95,main,go,13,2840,13.75548404,100.6458304,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,2845
2,1-10,95,main,go,14,2845,13.75525488,100.6460649,โรงแรมเดอะแกรนด์โฟร์วิงส์,The Grand Four Wing Hotel,2846
2,1-10,95,main,go,15,2846,13.75282892,100.6456323,แยกกรุงเทพกรีฑา หมู่บ้านนักกีฬา,Krung Thep Kritha Intersection,2839
3,1-10,95,main,back,0,2838,13.74518638,100.643236,โรงพยาบาลสมิติเวชศรีนครินทร์,Samitivej Srinakarin Hospital,2848
3,1-10,95,main,back,1,2848,13.74528698,100.643575,ตรงข้ามโรงพยาบาลสมิติเวชศรีนครินทร์,Opposite Samitivej Srinakarin Hospital,2839
3,1-10,95,main,back,2,2839,13.75152849,100.6449908,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection,2846
3,1-10,95,main,back,3,2846,13.75282892,100.6456323,แยกกรุงเทพกรีฑา หมู่บ้านนักกีฬา,Krung Thep Kritha Intersection,2840
3,1-10,95,main,back,4,2840,13.75548404,100.6458304,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,2845
3,1-10,95,main,back,5,2845,13.75525488,100.6460649,โรงแรมเดอะแกรนด์โฟร์วิงส์,The Grand Four Wing Hotel,2840
3,1-10,95,main,back,6,2840,13.75548404,100.6458304,บริษัทกรีนสปอร์ต,Green Spot Co. Ltd.,2844
3,1-10,95,main,back,7,2844,13.75844927,100.6458445,ซอยโรงงาน ปั้มน้ำมัน ป.ต.ท.,Soi Rongngan,2843
3,1-10,95,main,back,8,2843,13.76103685,100.6456368,ฝั่งหมู่บ้านลำสะลี ศรีนครินทร์ ขาออก,"Muban Lam Salee Srinakarin Side, Outbound",3256
3,1-10,95,main,back,9,3256,13.76605591,100.6465088,ตรงข้ามตลาดบางกะปิ,Opposite Bang Kapi Market,3189
3,1-10,95,main,back,10,3189,13.77550575,100.6450947,ซอยนวมินทร์ 17,Nawamin 17,3251
3,1-10,95,main,back,11,3251,13.77558079,100.64531,ซอยนวมินทร์ 10,Soi Nawamin 10,3189
3,1-10,95,main,back,12,3189,13.77550575,100.6450947,ซอยนวมินทร์ 17,Nawamin 17,3251
3,1-10,95,main,back,13,3251,13.77558079,100.64531,ซอยนวมินทร์ 10,Soi Nawamin 10,3192
3,1-10,95,main,back,14,3192,13.78583781,100.6485938,หมู่บ้านวังทอง,Wang Thong Village,3246
3,1-10,95,main,back,15,3246,13.78573914,100.6488146,ตรงข้ามหมู่บ้านวังทอง,Wang Thong village (Opposite),3195
3,1-10,95,main,back,16,3195,13.79282944,100.652247,โรงเรียนอนุบาลลูกหนู,Children's Kindergarten,4232
3,1-10,95,main,back,17,4232,13.793160318,100.65234091,ตรงข้ามโรงเรียนอนุบาลลูกหนู,Opposite the biceps kindergarten,3198
3,1-10,95,main,back,18,3198,13.79911041,100.6493812,หมู่บ้านสินธานี 1,Sin Thani Village 1,1618
3,1-10,95,main,back,19,1618,13.8414963440834,100.65675371021,ตรงข้ามซอยรามอินทรา 69,Soi Ramintra 69 (Opposite),1609
3,1-10,95,main,back,20,1609,13.8463790162283,100.648459881632,ซอยรามอินทรา 65,Soi Raminthra 65,1596
3,1-10,95,main,back,21,1596,13.8725359230909,100.600036336403,มหาวิทยาลัยเกริก,Krirk University,1633
3,1-10,95,main,back,22,1633,13.8724008755068,100.599542443263,ตรงข้ามมหาวิทยาลัยเกริก,Krirk University (Opposite),3881
6,1-12E,107E,main,go,0,3914,13.869471736,100.5924624,อู่บางเขน,Bus Depot Bangkhen,3884
6,1-12E,107E,main,go,1,3884,13.86607002,100.5912704,ป้ายรถประจำทาง ธนาคารอาคารสงเคราะห์ 3,Bus stopGovernment Housing Bank 3,3811
6,1-12E,107E,main,go,2,3811,13.81540659,100.5614695,ตรงข้ามเซ็นทรัลลาดพร้าว,Central Ladprao,3822
6,1-12E,107E,main,go,3,3822,13.8162359,100.5614801,เซ็นทรัลลาดพร้าว,Central Ladprao,4229
6,1-12E,107E,main,go,4,4229,13.8072512822493,100.559590557404,อาคารซันทาวเวอร์,Sun Tower,3897
6,1-12E,107E,main,go,5,3897,13.7707936,100.5514595,โรงพยาบาลทหารผ่านศึก,Veterans General Hospital,3743
6,1-12E,107E,main,go,6,3743,13.71579218,100.5653857,อู่คลองเตย,Bus Depot Khlong Toei,3741
6,1-12E,107E,main,go,7,3741,13.7191489,100.5663791,ตรงข้ามร้านอาหารสรทอง,Sonthong Restaurent,3739
7,1-12E,107E,main,back,0,2461,13.71724081,100.5593171,ตรงข้ามสโมสรการท่าเรือ,Port Authority of Thailand Clubhouse (Opposite),1838
7,1-12E,107E,main,back,1,1838,13.716422198,100.55731988,บริษัท ล็อกซเล่ย์,LOXLEY Company,4192
7,1-12E,107E,main,back,2,4192,13.7716924785902,100.552662247924,สวนป่าวิภาวดี,Vibhavadi Forest Park,780
7,1-12E,107E,main,back,3,780,13.7883561210625,100.561669496316,แยกสุทธิสาร(ดับเพลิง),Sutthisan Intersection (Fire Station),4186
7,1-12E,107E,main,back,4,4186,13.802132461,100.56078662,ธนาคารกรุงเทพ วิภาวดีรังสิต,Bangkok BankVibhavadi Rangsit,3825
8,1-13,126,main,go,0,4818,13.8914391755152,100.564704947614,ศูนย์ราชการแจ้งวัฒนะ(อาคารA),Government Complex (A Building),1591
8,1-13,126,main,go,1,1591,13.888455325,100.57436668,ตรงข้ามTOTสำนักงานใหญ่,TOT Headquarters (Opposite),1638
8,1-13,126,main,go,2,1638,13.8879068636792,100.574593488455,TOTสำนักงานใหญ่,TOT Headquarters,2394
8,1-13,126,main,go,3,2394,13.82532691,100.5711122,สถานีตำรวจพหลโยธิน,Police Station (Phahon Yothin),2379
8,1-13,126,main,go,4,2379,13.824048794,100.57315266,ตรงข้ามรัชดาหินอ่อน,Ratchada Marble Co. Ltd. (Opposite),2393
8,1-13,126,main,go,5,2393,13.82372371,100.5730492,รัชดาหินอ่อน,Ratchada Marble Co. Ltd.,4243
8,1-13,126,main,go,6,4243,13.8209626893878,100.57507718021,ซอยเสือใหญ่,Soi Suea Yai,3534
8,1-13,126,main,go,7,3534,13.80277526,100.5797941,สถานีดับเพลิงลาดพร้าว,Lat Phrao Fire Station,3577
8,1-13,126,main,go,8,3577,13.78825308,100.6052537,ซอยลาดพร้าว 80,Lat Phrao Soi 80,5396
8,1-13,126,main,go,9,5396,13.7814246020454,100.607980769209,ร้านอุดมเฟอร์นิเจอร์,Udom Furniture Store,5379
8,1-13,126,main,go,10,5379,13.7794521021702,100.607754493807,หมู่บ้านบ้านกลางเมือง,Ban Klang Meuang Village,5365
8,1-13,126,main,go,11,5365,13.7764670772859,100.606720324438,ซอยประดิษฐ์มนูธรรม 3,Soi Pradit Manutham 3,1709
8,1-13,126,main,go,14,1709,13.7718842941521,100.607027946613,เดอวิลเลจอินทาวส์,De Village in Town,4016
8,1-13,126,main,go,15,4016,13.7519547196396,100.610313932386,ตรงข้ามเดอะมอลล์รามคำแหง,Opposite The Mall Ramkhamhaeng,4083
9,1-13,126,main,back,0,4019,13.7440827604628,100.602408481088,ตรงข้ามการไฟฟ้านครหลวงเขตบางกะปิ,Metropolitan Electricity Authority Bang Kapi,1335
9,1-13,126,main,back,2,1335,13.76063212,100.6113021,ชุมชนรุ่งมณีพัฒนา,Rungmanee Pattana Community,1717
9,1-13,126,main,back,3,1717,13.77024807,100.6043528,โชว์รูมมอเตอร์เวย์,Motorway Showroom,3576
9,1-13,126,main,back,4,3576,13.78701318,100.6074845,ตรงข้ามซอยลาดพร้าว 71,Lat Phrao Soi71 (Opposite),3538
9,1-13,126,main,back,5,3538,13.79799291,100.588323,ตรงข้ามโรงเรียนพิบูลย์อุปถัมภ์,Phibool Uppatham School (Opposite),2663
9,1-13,126,main,back,6,2663,13.80559424,100.5750901,แยกห้วยขวาง,Huai Khwang Intersection,2390
9,1-13,126,main,back,7,2390,13.81816956,100.5753374,ตรงข้ามมหาวิทยาลัยราชภัฏจันทรเกษม,Chandrakasem Rajabhat University (opposite),4244
9,1-13,126,main,back,8,4244,13.8181135874357,100.575700392386,มหาวิทยาลัยราชภัฏจันทรเกษม,Chandrakasem Rajabhat University,2391
9,1-13,126,main,back,9,2391,13.82160173,100.5744248,ตรงข้ามซอยเสือใหญ่,Soi Suea Yai (Opposite),4243
9,1-13,126,main,back,10,4243,13.8209626893878,100.57507718021,ซอยเสือใหญ่,Soi Suea Yai,2379
9,1-13,126,main,back,11,2379,13.824048794,100.57315266,ตรงข้ามรัชดาหินอ่อน,Ratchada Marble Co. Ltd. (Opposite),2393
9,1-13,126,main,back,12,2393,13.82372371,100.5730492,รัชดาหินอ่อน,Ratchada Marble Co. Ltd.,3913
9,1-13,126,main,back,13,3913,13.8650403693978,100.590319945439,ซอยพหลโยธิน 49/2,Soi Phahonyothin 49/2,1591
9,1-13,126,main,back,14,1591,13.888455325,100.57436668,ตรงข้ามTOTสำนักงานใหญ่,TOT Headquarters (Opposite),1638
10,1-14E,129E,main,go,0,3883,13.86867548,100.5927775,ตรงข้ามอู่บางเขน,Bus Depot Bangkhen (Opposite),4764
10,1-14E,129E,main,go,1,4764,13.8686118462799,100.592430315649,หน้าอู่บางเขน,Bus Depot Bangkhen,3111
10,1-14E,129E,main,go,2,3111,13.85631023,100.5851877,โรงเรียนบางบัว,Bangbua School,3806
10,1-14E,129E,main,go,3,3806,13.82857088,100.5691724,ตรงข้ามเมเจอร์รัชโยธิน,Major Ratchayothin,3350
10,1-14E,129E,main,go,4,3350,13.7894592,100.5625272,แยกสุทธิสาร ฝั่งอินทามระ ขาออก,"Sutthisan junction, Inthamara departure",780
10,1-14E,129E,main,go,5,780,13.7883561210625,100.561669496316,แยกสุทธิสาร(ดับเพลิง),Sutthisan Intersection (Fire Station),3896
10,1-14E,129E,main,go,6,3896,13.77716777,100.5558239,โรงเรียนสุรศักดิ์มนตรี,Surasakmontri School,3727
10,1-14E,129E,main,go,8,3727,13.67277407,100.6064121,แยกบางนา(ขึ้นทางด่วน),Bangna Intersection (To Expressway),3747
10,1-14E,129E,main,go,9,3747,13.6726127,100.6066595,แยกบางนา(ขาออกป้ายที่2),Bangna Intersection (Outbound Stop.2),3748
10,1-14E,129E,main,go,10,3748,13.67082762,100.6059758,แยกบางนา(ลงทางด่วน),Bangna Intersection (Exit Expressway),3722
10,1-14E,129E,main,go,11,3722,13.63955232,100.5928258,ปู่เจ้า ตรงข้ามบิ๊กซีสำโรง(ตรงข้ามบิ๊กซีจัมโบอู่สำโรงเดิม),Pu Chao,3757
10,1-14E,129E,main,go,12,3757,13.64007335,100.593329,บิ๊กซีสำโรง(บิ๊กซีจัมโบ้)(อู่สำโรงเก่า),ฺBig C Samrong,3759
11,1-14E,129E,main,back,0,3720,13.63040154,100.5888625,ตรงข้ามวัดไตร พิพิธภัณฑ์ช้างเอราวัณ,Wat Trai (Opposite),3759
11,1-14E,129E,main,back,1,3759,13.62996911,100.589109,พิพิธภัณฑ์ช้างเอราวัณ,Erawan Elephant Museum,3720
11,1-14E,129E,main,back,2,3720,13.63040154,100.5888625,ตรงข้ามวัดไตร พิพิธภัณฑ์ช้างเอราวัณ,Wat Trai (Opposite),3759
11,1-14E,129E,main,back,3,3759,13.62996911,100.589109,พิพิธภัณฑ์ช้างเอราวัณ,Erawan Elephant Museum,3727
11,1-14E,129E,main,back,4,3727,13.67277407,100.6064121,แยกบางนา(ขึ้นทางด่วน),Bangna Intersection (To Expressway),3747
11,1-14E,129E,main,back,5,3747,13.6726127,100.6066595,แยกบางนา(ขาออกป้ายที่2),Bangna Intersection (Outbound Stop.2),1838
11,1-14E,129E,main,back,6,1838,13.716422198,100.55731988,บริษัท ล็อกซเล่ย์,LOXLEY Company,780
11,1-14E,129E,main,back,7,780,13.7883561210625,100.561669496316,แยกสุทธิสาร(ดับเพลิง),Sutthisan Intersection (Fire Station),3380
11,1-14E,129E,main,back,8,3380,13.78919864,100.5608093,หลังแยกสุทธิสาร ฝั่งอินทามระ ขาเข้า,"After the Sutthisan intersection, Inthamara inbound",3902
12,1-15,150,main,go,0,3851,13.913853,100.4955066,ท่าเรือปากเกร็ด,Pak Kret Port,4893
12,1-15,150,main,go,1,4893,13.9044092687405,100.528948736479,ตรงข้ามเซ็นทรัลแจ้งวัฒนะ,Central Chaengwattana (Opposite),1591
12,1-15,150,main,go,2,1591,13.888455325,100.57436668,ตรงข้ามTOTสำนักงานใหญ่,TOT Headquarters (Opposite),1638
12,1-15,150,main,go,3,1638,13.8879068636792,100.574593488455,TOTสำนักงานใหญ่,TOT Headquarters,1637
12,1-15,150,main,go,4,1637,13.882225715,100.58483303,ตรงข้ามธนาคารไทยพาณิชย์แจ้งวัฒนะ,SCB (Chaeng Watthana) (Opposite),1596
12,1-15,150,main,go,5,1596,13.8725359230909,100.600036336403,มหาวิทยาลัยเกริก,Krirk University,1633
12,1-15,150,main,go,6,1633,13.8724008755068,100.599542443263,ตรงข้ามมหาวิทยาลัยเกริก,Krirk University (Opposite),1631
12,1-15,150,main,go,7,1631,13.8696597469996,100.604660308912,ศูนย์พัฒนากีฬากองทัพบก สนามกอล์,RTA Sports Center (Golf Court),1601
12,1-15,150,main,go,8,1601,13.8653483565035,100.613329191088,แยกลาดปลาเค้า(รามอินทรา15),Lat Plakhao Intersection,1603
12,1-15,150,main,go,9,1603,13.860389155182,100.622566642633,หมู่บ้านเกาหลี,Korean Village,4675
12,1-15,150,main,go,11,4675,13.8283833102521,100.675075841682,แยกถนนเลียบคลองสอง,Khlong Song Intersection,376
12,1-15,150,main,go,12,376,13.8250115605865,100.676357306316,ตรงข้ามแฟชั่นไอส์แลนด์,Fashion Island (Opposite),4271
12,1-15,150,main,go,13,4271,13.8247581152508,100.677359008492,แฟชั่นไอส์แลนด์,Fashion Island,3227
12,1-15,150,main,go,14,3227,13.81598577,100.6864397,โรงพยาบาลนพรัตน์,Noppharat Hospital,1261
12,1-15,150,main,go,15,1261,13.812614653,100.69157308,วิทยาลัยทักษิณา(ไทยสุริยะเก่า),Thaksina Business Technological College (Thai Suriya),2016
13,1-15,150,main,back,0,4140,13.813025527,100.72820742,ตลาดมีนบุรี(ตลาดสด),Minburi Market (Fresh Market),4670
13,1-15,150,main,back,1,4670,13.8123822220796,100.725664522386,ตลาดเก่ามีนบุรี,Minburi old market,4672
13,1-15,150,main,back,2,4672,13.8127209671307,100.725504868492,จตุจักร 2 มีนบุรี,Chatuchak 2 Minburi,2020
13,1-15,150,main,back,3,2020,13.8128922337811,100.71417234042,รร.เศรษฐบุตรบำเพ็ญ,Setthabut Bamphen School,2032
13,1-15,150,main,back,4,2032,13.8125551254748,100.713722924351,ตรงข้าม รร.เศรษฐบุตรบำเพ็ญ,Setthabut Bamphen School (Opposite),3227
13,1-15,150,main,back,5,3227,13.81598577,100.6864397,โรงพยาบาลนพรัตน์,Noppharat Hospital,4270
13,1-15,150,main,back,6,4270,13.8312374601136,100.670463794104,ซอยรามอินทรา 89 เยื้องปั้มเอสโซ่,Ram Intra Soi 89,1621
13,1-15,150,main,back,7,1621,13.8468328100286,100.64692799021,ปั้มน้ำมันบางจาก กม.6 (รามอินทรา),Bangchak Station Km 6,1608
13,1-15,150,main,back,8,1608,13.8518601784112,100.638374398245,วัชรพล(กม.5),Watchara Phon (Km.5),3881
13,1-15,150,main,back,10,3881,13.87413505,100.5975955,สถานีตำรวจบางเขน,Police Station Bangkhen,1591
13,1-15,150,main,back,11,1591,13.888455325,100.57436668,ตรงข้ามTOTสำนักงานใหญ่,TOT Headquarters (Opposite),4893
13,1-15,150,main,back,12,4893,13.9044092687405,100.528948736479,ตรงข้ามเซ็นทรัลแจ้งวัฒนะ,Central Chaengwattana (Opposite),2006
13,1-15,150,main,back,13,2006,13.9054932284576,100.524213742633,ซอยหมู่บ้านสี่ไชยทอง,Soi Muban Srichaithong,1588
13,1-15,150,main,back,14,1588,13.9066587968451,100.515023181224,ตรงข้ามบิ๊กซีแจ้งวัฒนะ ,Big C Changwattana (Opposite),1641
13,1-15,150,main,back,15,1641,13.9063454499371,100.514877372559,บิ๊กซืแจ้งวัฒนะ,Big C Chaengwatthana,3776
13,1-15,150,main,back,16,3776,13.91084657,100.4987859,ซอยบุญศรี ตรงข้ามโรงพยาบาลวิภาราม,Soi Bunsiri  Vibharam Hospital (Opposite),5461
14,1-16,185,main,go,0,3140,13.92237483,100.6244941,แยก คปอ.,Kor Por Or Intersection,3120
14,1-16,185,main,go,1,3120,13.89703526,100.6092132,ตลาดยิ่งเจริญ,Ying Charoen Market,4242
14,1-16,185,main,go,2,4242,13.82632373,100.56988567,ตรงข้ามสถานีตำรวจพหลโยธิน,Police Station Phaholyothin (Opposite),2379
14,1-16,185,main,go,3,2379,13.824048794,100.57315266,ตรงข้ามรัชดาหินอ่อน,Ratchada Marble Co. Ltd. (Opposite),2393
14,1-16,185,main,go,4,2393,13.82372371,100.5730492,รัชดาหินอ่อน,Ratchada Marble Co. Ltd.,4243
14,1-16,185,main,go,5,4243,13.8209626893878,100.57507718021,ซอยเสือใหญ่,Soi Suea Yai,2660
14,1-16,185,main,go,6,2660,13.79093088,100.5740771,สถานีตำรวจสุทธิสาร,Police Office Sutthisan,2651
14,1-16,185,main,go,7,2651,13.76162624,100.5665387,สถานทูตจีน,Embassy of China,2672
15,1-16,185,main,back,0,2651,13.76162624,100.5665387,สถานทูตจีน,Embassy of China,2672
15,1-16,185,main,back,1,2672,13.76167179,100.5669605,ตรงข้ามสถานทูตจีน,Embassy of China (Opposite),2654
15,1-16,185,main,back,2,2654,13.77236757,100.5731688,ตรงข้าม รร.เตรียมอุดมฯ รัชดา,Triamudomsuksapattanakarn Ratchada School,2390
15,1-16,185,main,back,3,2390,13.81816956,100.5753374,ตรงข้ามมหาวิทยาลัยราชภัฏจันทรเกษม,Chandrakasem Rajabhat University (opposite),4244
15,1-16,185,main,back,4,4244,13.8181135874357,100.575700392386,มหาวิทยาลัยราชภัฏจันทรเกษม,Chandrakasem Rajabhat University,2379
15,1-16,185,main,back,5,2379,13.824048794,100.57315266,ตรงข้ามรัชดาหินอ่อน,Ratchada Marble Co. Ltd. (Opposite),2393
15,1-16,185,main,back,6,2393,13.82372371,100.5730492,รัชดาหินอ่อน,Ratchada Marble Co. Ltd.,3915
15,1-16,185,main,back,7,3915,13.829182542,100.56406112,ตึกเอสซีบี ซอยรัชดาภิเษก 46,SCB Building,3028
15,1-16,185,main,back,8,3028,13.83909727,100.5580195,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,3042
15,1-16,185,main,back,9,3042,13.83959843,100.5574017,วัดเสมียนนารี,Wat Samian Nari,4177
15,1-16,185,main,back,10,4177,13.8425187894211,100.559154206947,ตรงข้ามสถานีวัดเสมียนนารี,Opposite Samian Nari Temple Station,3112
15,1-16,185,main,back,11,3112,13.87799722,100.5979631,ตรงข้ามเทสโก้โลตัสพหลโยธิน,Tesco Lotus Phahon Yothin (Opposite),3119
15,1-16,185,main,back,12,3119,13.89344547,100.6071104,ตลาดไทยณรงค์,Thai Narong Market,3135
16,1-17,187,main,go,0,870,13.9945865185664,100.6622689667,หมู่บ้านภัสสร,Phatsakon Village,4225
16,1-17,187,main,go,1,4225,13.807790143,100.56019385,ซอยวิภาวดีรังสิต 22,Soi Vibhavadi Rangsit 22,3902
16,1-17,187,main,go,2,3902,13.7907441224526,100.561227336316,แยกสุทธิสาร(ถนนวิภาวดีรังสิตขาออก),Sutthisan Intersection,4155
16,1-17,187,main,go,3,4155,13.765096538,100.53906206,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),4156
16,1-17,187,main,go,5,4156,13.7641730616197,100.538548058925,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),4157
16,1-17,187,main,go,7,4157,13.764621093,100.53744871,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),4154
16,1-17,187,main,go,8,4154,13.765730509,100.53802991,อนุสาวรีย์ชัยสมรภูมิ (เกาะพหลโยธิน),Victory Monument (Phahon Yothin),4155
17,1-17,187,main,back,0,4155,13.765096538,100.53906206,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),781
17,1-17,187,main,back,1,781,13.7864321097289,100.560165089728,บริษัทกรุงเทพธุรภัณฑ์กรุ๊ปจำกัด,Bangkok Busiquipt Group Co.  Ltd.,780
17,1-17,187,main,back,2,780,13.7883561210625,100.561669496316,แยกสุทธิสาร(ดับเพลิง),Sutthisan Intersection (Fire Station),3349
17,1-17,187,main,back,3,3349,13.78926609,100.5607342,หลังแยกสุทธิสาร ฝั่งอินทามระ ขาเข้า,"After the Sutthisan intersection, Inthamara inbound",3902
17,1-17,187,main,back,4,3902,13.7907441224526,100.561227336316,แยกสุทธิสาร(ถนนวิภาวดีรังสิตขาออก),Sutthisan Intersection,4188
17,1-17,187,main,back,5,4188,13.7934501360228,100.561659986106,ซอยวิภาวดีรังสิต 12/1,Soiwiphawadee Rangsit 12/1,366
17,1-17,187,main,back,6,366,13.809688036,100.56005139,โรงเรียนเซนต์จอห์น,Saint John International School,3905
17,1-17,187,main,back,7,3905,13.810159635,100.55919672,มหาวิทยาลัยเซนต์จอห์น,St. John University,3041
17,1-17,187,main,back,8,3041,13.833139,100.5570313,กองกำกับการสายตรวจ,Patrol,4177
17,1-17,187,main,back,9,4177,13.8425187894211,100.559154206947,ตรงข้ามสถานีวัดเสมียนนารี,Opposite Samian Nari Temple Station,3027
17,1-17,187,main,back,10,3027,13.84503508,100.5606097,โรงพยาบาลวิภาวดีถนนวิภาวดีรังสิต,Vibhavadi Hospital,890
17,1-17,187,main,back,11,890,13.90505782,100.5933446,ตรงข้ามคลังน้ำมันดอนเมือง,Opposite Donmuang oil Terminal,888
17,1-17,187,main,back,12,888,13.9200784016634,100.601749366947,ดอนเมือง (อาคารผู้โดยสาร 1-2),Don Mueang (Terminal 1-2),5353
17,1-17,187,main,back,13,5353,13.919322604,100.60153205,อาคารผู้โดยสาร ชั้น 3,Donmueng Terminal Floor 3,4698
17,1-17,187,main,back,14,4698,13.9419410287317,100.614130896947,บริษัทTTL ISUZU,TTL Company,4184
